DIA_TRANSPORTE,"NOMBRE_EMPRESA","LINEA","AMBA","TIPO_TRANSPORTE","JURISDICCION","PROVINCIA","MUNICIPIO",CANTIDAD,"DATO_PRELIMINAR"
2026-02-16,"EXPRESO TIGRE-IGUAZU SA","LINEA_16_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",655,"SI"
2026-02-16,"EXPRESO TIGRE-IGUAZU SA","LINEA_17_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",776,"SI"
2026-02-16,"EXPRESO TIGRE-IGUAZU SA","LINEA_18_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",540,"SI"
2026-02-16,"EMPRESA KOKO S.R.L","LINEA_19_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",635,"SI"
2026-02-16,"EMPRESA KOKO S.R.L","LINEA_1_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",1446,"SI"
2026-02-16,"AUTOTRANSPORTE CEFERINO S.R.L","LINEA_2","NO","COLECTIVO","MUNICIPAL","CHUBUT","RAWSON",546,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_200_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",58,"SI"
2026-02-16,"25 DE AGOSTO SRL","LINEA_201_CAT","NO","COLECTIVO","PROVINCIAL","CATAMARCA","SN",892,"SI"
2026-02-16,"LINEAS G.M. SRL","LINEA_202_CAT","NO","COLECTIVO","PROVINCIAL","CATAMARCA","SN",91,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_202_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",33,"SI"
2026-02-16,"25 DE AGOSTO SRL","LINEA_203_CAT","NO","COLECTIVO","PROVINCIAL","CATAMARCA","SN",255,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_203_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",207,"SI"
2026-02-16,"ERSA URBANO S.A UNION TRANSITORIA","LINEA_204","NO","COLECTIVO","PROVINCIAL","CHACO","SN",389,"SI"
2026-02-16,"LINEAS G.M. SRL","LINEA_204_CAT","NO","COLECTIVO","PROVINCIAL","CATAMARCA","SN",439,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_204_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",1101,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_205_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",588,"SI"
2026-02-16,"TIRO FEDERAL RESISTENCIA SRL- LA CORDIAL SRL- MICROBUS SRL. U.T.E","LINEA_206","NO","COLECTIVO","PROVINCIAL","CHACO","SN",148,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_206_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",534,"SI"
2026-02-16,"LINEAS G.M. SRL","LINEA_207_CAT","NO","COLECTIVO","PROVINCIAL","CATAMARCA","SN",107,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_207_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",120,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_208_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",233,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_209_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",267,"SI"
2026-02-16,"EMPRESA KOKO S.R.L","LINEA_20_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",81,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_210_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",1006,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_211_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",1005,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_212_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",154,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_213_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",237,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_214_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",103,"SI"
2026-02-16,"EMPRESA KOKO S.R.L","LINEA_21_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",554,"SI"
2026-02-16,"EXPRESO TIGRE-IGUAZU SA","LINEA_22_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",768,"SI"
2026-02-16,"EXPRESO TIGRE-IGUAZU SA","LINEA_23_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",721,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_240_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",57,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_241_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",570,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_242_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",828,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_243_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",1130,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_244_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",601,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_245_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",96,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_246_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",141,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_247_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",33,"SI"
2026-02-16,"EMPRESA MAYO SRL","LINEA_248_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",139,"SI"
2026-02-16,"EMPRESA KOKO S.R.L","LINEA_24_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",452,"SI"
2026-02-16,"EMPRESA KOKO S.R.L","LINEA_25_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",1774,"SI"
2026-02-16,"NUEVO SUR S.R.L.","LINEA_261_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",36,"SI"
2026-02-16,"NUEVO SUR S.R.L.","LINEA_262_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",492,"SI"
2026-02-16,"NUEVO SUR S.R.L.","LINEA_263_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",32,"SI"
2026-02-16,"EMPRESA KOKO S.R.L","LINEA_26_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",714,"SI"
2026-02-16,"EMPRESA KOKO S.R.L","LINEA_27_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",254,"SI"
2026-02-16,"EMPRESA KOKO S.R.L","LINEA_28_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",558,"SI"
2026-02-16,"EXPRESO TIGRE-IGUAZU SA","LINEA_29_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",357,"SI"
2026-02-16,"EMPRESA KOKO S.R.L","LINEA_2_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",715,"SI"
2026-02-16,"AUTOTRANSPORTE CEFERINO S.R.L","LINEA_3","NO","COLECTIVO","MUNICIPAL","CHUBUT","RAWSON",216,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS ALTO DE SIERRA S.R.L.","LINEA_300_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",75,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS ALTO DE SIERRA S.R.L.","LINEA_301_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",371,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS ALTO DE SIERRA S.R.L.","LINEA_302_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",41,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS ALTO DE SIERRA S.R.L.","LINEA_303_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",195,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS ALTO DE SIERRA S.R.L.","LINEA_304_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",222,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS ALTO DE SIERRA S.R.L.","LINEA_305_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",361,"SI"
2026-02-16,"EMPRESA KOKO S.R.L","LINEA_30_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",1331,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS EL TRIUNFO SA","LINEA_320_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",397,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS EL TRIUNFO SA","LINEA_321_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",23,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS EL TRIUNFO SA","LINEA_322_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",72,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS EL TRIUNFO SA","LINEA_323_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",51,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS EL TRIUNFO SA","LINEA_341_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",1490,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS EL TRIUNFO SA","LINEA_345_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",529,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS EL TRIUNFO SA","LINEA_363_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",375,"SI"
2026-02-16,"TRANSPORTE DE PASAJEROS EL TRIUNFO SA","LINEA_364_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",410,"SI"
2026-02-16,"EXPRESO TIGRE-IGUAZU SA","LINEA_3_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",423,"SI"
2026-02-16,"COOPERATIVA DE TRABAJO PALBUS 2000 LIMITADA","LINEA_3C_PAL","NO","COLECTIVO","MUNICIPAL","JUJUY","PALPALA",1001,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_400_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",428,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_401_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",535,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_402_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",539,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_403_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",872,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_404_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",1223,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_405_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",698,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_406_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",786,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_407_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",1243,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_408_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",301,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_420_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",1647,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_422_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",48,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_423_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",169,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_440_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",222,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_441_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",421,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_442_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",52,"SI"
2026-02-16,"FRANCISCO BUIATTI E HIJOS S.A","LINEA_450_LANCHAS","NO","LANCHAS","PROVINCIAL","BUENOS AIRES","SN",600,"SI"
2026-02-16,"INTERISLEÑA S A C E I","LINEA_451_LANCHAS","NO","LANCHAS","PROVINCIAL","BUENOS AIRES","SN",9,"SI"
2026-02-16,"INTERISLEÑA S A C E I","LINEA_452_451_LANCHAS","NO","LANCHAS","PROVINCIAL","BUENOS AIRES","SN",938,"SI"
2026-02-16,"LINEAS DELTA ARGENTINO S.R.L.","LINEA_453_LANCHAS","NO","LANCHAS","PROVINCIAL","BUENOS AIRES","SN",126,"SI"
2026-02-16,"EMPRESA EL LEON S R L","LINEA_454_LANCHAS","NO","LANCHAS","PROVINCIAL","BUENOS AIRES","SN",4,"SI"
2026-02-16,"HUGO A. PFLUGER S.A","LINEA_455_LANCHAS","NO","LANCHAS","PROVINCIAL","BUENOS AIRES","SN",34,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_460_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",47,"SI"
2026-02-16,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_461_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",29,"SI"
2026-02-16,"EXPRESO TIGRE-IGUAZU SA","LINEA_4_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",1459,"SI"
2026-02-16,"LEMOS Y RODRIGUEZ S.A.","LINEA_500_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",3163,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_501_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",901,"SI"
2026-02-16,"T. A. SAN GABRIEL S.A.","LINEA_502_BAHIA","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",808,"SI"
2026-02-16,"MICRO ÓMNIBUS NUEVA POMPEYA S.R.L.","LINEA_502N_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","NECOCHEA",152,"SI"
2026-02-16,"T. A. SAN GABRIEL S.A.","LINEA_503_BAHIA","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",31,"SI"
2026-02-16,"COMPAÑIA BELGRANO S.A.","LINEA_503BIS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","CORONEL ROSALES",183,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE DEL SUR SRL","LINEA_504_AMBA","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","PRESIDENTE PERON",1701,"SI"
2026-02-16,"T. A. SAN GABRIEL S.A.","LINEA_504_BAHIA","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",1345,"SI"
2026-02-16,"COMPAÑIA ISLEÑA S.R.L.","LINEA_504B","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ESCOBAR",437,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE DEL SUR SRL","LINEA_505_AMBA","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ALMIRANTE BROWN",2865,"SI"
2026-02-16,"LEMOS Y RODRIGUEZ S.A.","LINEA_505_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",1250,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE DEL SUR SRL","LINEA_506_AMBA","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ALMIRANTE BROWN",9781,"SI"
2026-02-16,"T. A. SAN GABRIEL S.A.","LINEA_506_BAHIA","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",356,"SI"
2026-02-16,"FUERTE BARRAGAN S.A.T.I.C.I.","LINEA_506F_BSAS","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA PLATA",3612,"SI"
2026-02-16,"LEMOS Y RODRIGUEZ S.A.","LINEA_507_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",774,"SI"
2026-02-16,"COMPAÑIA ISLEÑA S.R.L.","LINEA_507B","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ESCOBAR",407,"SI"
2026-02-16,"T. A. SAN GABRIEL S.A.","LINEA_509_BAHIA","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",89,"SI"
2026-02-16,"LAS SIERRAS DE OLAVARRIA S. R. L.","LINEA_509_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","OLAVARRIA",148,"SI"
2026-02-16,"TURITOUR S.A.","LINEA_510","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","CORONEL ROSALES",328,"SI"
2026-02-16,"COMPAÑÍA DE TRANSPORTE NECOCHEA S.A.","LINEA_510N_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","NECOCHEA",2286,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_511","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",17691,"SI"
2026-02-16,"COMPAÑÍA DE TRANSPORTE NECOCHEA S.A.","LINEA_511N_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","NECOCHEA",709,"SI"
2026-02-16,"T. A. SAN GABRIEL S.A.","LINEA_512_BAHIA","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",500,"SI"
2026-02-16,"COMPAÑÍA DE TRANSPORTE NECOCHEA S.A.","LINEA_512N_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","NECOCHEA",440,"SI"
2026-02-16,"LEMOS Y RODRIGUEZ S.A.","LINEA_513_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",1144,"SI"
2026-02-16,"T. A. SAN GABRIEL S.A.","LINEA_513EX_BAHIA","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",247,"SI"
2026-02-16,"COMPAÑÍA DE TRANSPORTE NECOCHEA S.A.","LINEA_513N_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","NECOCHEA",338,"SI"
2026-02-16,"LEMOS Y RODRIGUEZ S.A.","LINEA_514_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",1886,"SI"
2026-02-16,"COMPAÑÍA DE TRANSPORTE NECOCHEA S.A.","LINEA_514N_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","NECOCHEA",723,"SI"
2026-02-16,"COMPAÑÍA DE TRANSPORTE NECOCHEA S.A.","LINEA_515N_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","NECOCHEA",12,"SI"
2026-02-16,"T. A. SAN GABRIEL S.A.","LINEA_516_BAHIA","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",613,"SI"
2026-02-16,"T. A. SAN GABRIEL S.A.","LINEA_517_BAHIA","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",1767,"SI"
2026-02-16,"COMPAÑÍA DE TRANSPORTE NECOCHEA S.A.","LINEA_517N_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","NECOCHEA",57,"SI"
2026-02-16,"T. A. SAN GABRIEL S.A.","LINEA_518_BAHIA","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",819,"SI"
2026-02-16,"COMPAÑÍA DE TRANSPORTE NECOCHEA S.A.","LINEA_518N_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","NECOCHEA",3,"SI"
2026-02-16,"LEMOS Y RODRIGUEZ S.A.","LINEA_519_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",1258,"SI"
2026-02-16,"BAHIA TRANSPORTE SAPEN","LINEA_519A_BAHIA","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",1235,"SI"
2026-02-16,"VIA 51 VIAJES SA","LINEA_520_BSAS","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","BAHIA BLANCA",84,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE DEL SUR SRL","LINEA_521_AMBA","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ALMIRANTE BROWN",242,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_521_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",3385,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_522_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",4832,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_523_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",6770,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_525_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",963,"SI"
2026-02-16,"AUTOBUSES BUENOS AIRES SRL","LINEA_540_BSAS","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",7435,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_541_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",4066,"SI"
2026-02-16,"AUTOBUSES BUENOS AIRES SRL","LINEA_542_BSAS","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",4899,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_542_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",3378,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_543_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",2091,"SI"
2026-02-16,"AUTOBUSES BUENOS AIRES SRL","LINEA_548_BSAS","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",2853,"SI"
2026-02-16,"AUTOBUSES BUENOS AIRES SRL","LINEA_550_BSAS","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",4479,"SI"
2026-02-16,"AUTOBUSES BUENOS AIRES SRL","LINEA_551_BSAS","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",2885,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_551_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",4946,"SI"
2026-02-16,"AUTOBUSES BUENOS AIRES SRL","LINEA_552_BSAS","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",4343,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_552_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",6028,"SI"
2026-02-16,"AUTOBUSES BUENOS AIRES SRL","LINEA_553_BSAS","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",4148,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_553_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",1665,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_554_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",2613,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_555_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",4158,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L","LINEA_562_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",6595,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L","LINEA_563_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",4057,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_571_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",9063,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_573_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",6372,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_581_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",7288,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_591_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",3105,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE PERALTA RAMOS SACI","LINEA_593_MDQ","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",1849,"SI"
2026-02-16,"EMPRESA KOKO S.R.L","LINEA_5_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",1233,"SI"
2026-02-16,"TRANSPORTE SAN JOSE S.A.","LINEA_60","NO","COLECTIVO","PROVINCIAL","JUJUY","SN",389,"SI"
2026-02-16,"EMPRESA KOKO S.R.L","LINEA_6_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","NEUQUEN",1579,"SI"
2026-02-16,"EMPRESA DE TRANSPORTE AMANCAY SRL","LINEA_71-81_BRC","NO","COLECTIVO","MUNICIPAL","RÍO NEGRO","SAN CARLOS DE BARILOCHE",208,"SI"
